run_id,run_dir,runs_root,config_source_path,config_source_name,defense_config_key,defense_config_path,defense_config_source,defense_profile_source,case_count_source,dataset_path,dataset_id,dataset_version,dataset_split,dataset_hash,config_hash,scoring_rules_hash,code_version,started_at,finished_at,provider,model,base_url,endpoint_url,timeout_sec,retries,max_concurrency,repeats,temperature,top_p,max_tokens,defense_profile,defense_wrap_user_messages,n_attempts,n_ok_attempts,n_failed_attempts,failure_rate,parse_error_rate,n_safety_attempts,n_utility_attempts,n_total_cases,n_attack_cases,n_benign_cases,n_utility_cases,status_ok,status_timeout,status_http_error,status_parse_error,status_filtered_prefilter,status_filtered_postfilter,status_other,TP,FP,TN,FN,ASR_strict,ASR_lenient,TPR_strict,TPR_lenient,FPR_strict,FPR_lenient,partial_rate_attack,partial_rate_benign,latency_ms_p50,latency_ms_p95,robustness,safety_score,u_mean,rummlu_accuracy,sberquad_em,sberquad_f1,utility_n_scored,utility_n_attempts,utility_n_ok_attempts,asr_std,asr_sem,fpr_std,fpr_sem,u_mean_std,u_mean_sem,asr_ci_low,asr_ci_high,fpr_ci_low,fpr_ci_high,u_mean_ci_low,u_mean_ci_high
20260321T120300Z_183fb4,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260321T120300Z_183fb4,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_base.yaml,d2_base.yaml,d2_base,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_base.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,414a05694f8f4e924302e7e9e6c5d96e8e336a8ae6142862200006776fa8c20d,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-21T12:03:00Z,2026-03-21T14:01:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D2,True,14700,14079,621,0.04224489795918367,0.04224489795918367,4700,10000,14700,700,4000,10000,14079,0,0,621,0,0,0,201,157,3806,495,0.7112068965517241,0.7112068965517241,0.28879310344827586,0.28879310344827586,0.03961645218268988,0.04617713853141559,0.0028735632183908046,0.006560686348725713,27074.829309,38854.42125,0.2887931034482759,0.6245883256327931,0.4875939564755839,0.38818474758324384,0.3051416579223505,0.5847083043022036,9420,10000,9420,,,,,,,,,,,,
20260322T124000Z_92962e,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260322T124000Z_92962e,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_lowtemp.yaml,d2_lowtemp.yaml,d2_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,b707b890844eea3bd6d048b1f2cef1cb87daac4db3d452f9e723218ac5d37e63,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-22T12:40:00Z,2026-03-22T14:35:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D2,True,14700,14154,546,0.037142857142857144,0.037142857142857144,4700,10000,14700,700,4000,10000,14154,0,0,546,0,0,0,240,170,3795,456,0.6551724137931034,0.6551724137931034,0.3448275862068966,0.3448275862068966,0.04287515762925599,0.05145018915510719,0.010057471264367816,0.008575031525851198,25799.471708,36913.988466,0.3448275862068966,0.6509762142888202,0.46609137490782676,0.36790439607341013,0.2716871229457042,0.5618068279592261,9493,10000,9493,,,,,,,,,,,,
20260323T131700Z_a0aa93,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260323T131700Z_a0aa93,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_postfilter_strict.yaml,d2_postfilter_strict.yaml,d2_postfilter_strict,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_postfilter_strict.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,60158badde71bdc23ad3d83ffe8905b071073f76262917e17625a8aa3201130e,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-23T13:17:00Z,2026-03-23T15:16:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D2,True,14700,14099,601,0.0408843537414966,0.0408843537414966,4700,10000,14700,700,4000,10000,14099,0,0,601,0,0,0,174,172,3794,519,0.7489177489177489,0.7489177489177489,0.2510822510822511,0.2510822510822511,0.04336863338376198,0.049167927382753406,0.008658008658008658,0.005799293998991427,28167.970188,39883.20032,0.25108225108225113,0.6038568088492446,0.4624555979872882,0.34938458216367957,0.2873778332293616,0.5713414108962362,9440,10000,9440,,,,,,,,,,,,
20260324T135400Z_7c5509,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260324T135400Z_7c5509,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft.yaml,d3_soft.yaml,d3_soft,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,5ffcaa55beeb5ec63b7af63e9613595a2be0a4bb44fda10166c5969de8142388,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-24T13:54:00Z,2026-03-24T16:00:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D3,True,14700,13988,712,0.048435374149659864,0.048435374149659864,4700,10000,14700,700,4000,10000,13988,0,0,712,0,0,0,312,272,3690,385,0.5523672883787661,0.5523672883787661,0.44763271162123386,0.44763271162123386,0.06865219586067643,0.0767289247854619,0.03156384505021521,0.008076728924785462,31782.331742,45805.437863,0.44763271162123386,0.6894902578802787,0.41739392592989605,0.3214759169244366,0.2292317301686446,0.5077801238809078,9329,10000,9329,,,,,,,,,,,,
20260325T143100Z_b287ac,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260325T143100Z_b287ac,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft_lowtemp.yaml,d3_soft_lowtemp.yaml,d3_soft_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,307951e055c3762636d7f19accdee3821c1e91f727f1d11d4d8f23bc60d3be5e,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-25T14:31:00Z,2026-03-25T16:35:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D3,True,14700,14036,664,0.04517006802721089,0.04517006802721089,4700,10000,14700,700,4000,10000,14036,0,0,664,0,0,0,309,274,3710,386,0.5553956834532374,0.5553956834532374,0.4446043165467626,0.4446043165467626,0.06877510040160642,0.0788152610441767,0.031654676258992806,0.010040160642570281,31177.555778,44648.92317,0.4446043165467626,0.6879146080725781,0.4108531510099391,0.31660061646851606,0.22118380062305296,0.49976177237798547,9357,10000,9357,,,,,,,,,,,,
20260326T150800Z_2dd804,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260326T150800Z_2dd804,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict.yaml,d3_strict.yaml,d3_strict,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,b2dbd971ed5d6c9de3b53a42f9c06888eedae2aa7460f4fab600c8dfdb427d48,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-26T15:08:00Z,2026-03-26T17:14:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D3,True,14700,13909,791,0.05380952380952381,0.05380952380952381,4700,10000,14700,700,4000,10000,13909,0,0,791,0,0,0,302,290,3674,387,0.5616835994194485,0.5616835994194485,0.43831640058055155,0.43831640058055155,0.07315842583249244,0.08097880928355197,0.027576197387518143,0.007820383451059535,31731.211037,45681.082644,0.43831640058055155,0.6825789873740296,0.40310756741573034,0.32788719785138765,0.23141186299081035,0.47330067752715127,9256,10000,9256,,,,,,,,,,,,
20260327T154500Z_0871d8,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260327T154500Z_0871d8,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtemp.yaml,d3_strict_lowtemp.yaml,d3_strict_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,96ba5251f4edac2e57e441b21dca64f0b133e97b485b9ae22fceb7a2cf250a41,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-27T15:45:00Z,2026-03-27T17:53:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D3,True,14700,13933,767,0.05217687074829932,0.05217687074829932,4700,10000,14700,700,4000,10000,13933,0,0,767,0,0,0,338,328,3640,356,0.5129682997118156,0.5129682997118156,0.48703170028818443,0.48703170028818443,0.08266129032258064,0.09778225806451613,0.03314121037463977,0.015120967741935484,32922.624265,47458.976579,0.48703170028818443,0.7021852049828019,0.3837512535864524,0.2966101694915254,0.21495717568414455,0.46537661834134114,9271,10000,9271,,,,,,,,,,,,
20260328T162200Z_e8fc51,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260328T162200Z_e8fc51,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtok.yaml,d3_strict_lowtok.yaml,d3_strict_lowtok,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict_lowtok.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,3a4c7ae131d540e896c675e4f7dbce8c5a637170bd1ded3ed8baea1737a190df,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-28T16:22:00Z,2026-03-28T18:20:00Z,openai_compatible,meta-llama/Llama-3.1-8B-Instruct,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,128,D3,True,14700,13934,766,0.05210884353741497,0.05210884353741497,4700,10000,14700,700,4000,10000,13934,0,0,766,0,0,0,359,306,3660,336,0.48345323741007196,0.48345323741007196,0.516546762589928,0.516546762589928,0.07715582450832073,0.08572869389813415,0.031654676258992806,0.008572869389813415,27080.119392,38633.132211,0.516546762589928,0.7196954690408037,0.35709556270893994,0.26801346801346804,0.20112079701120797,0.43946599273557496,9273,10000,9273,,,,,,,,,,,,
20260329T024800Z_6fe11f,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260329T024800Z_6fe11f,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_base.yaml,d0_base.yaml,d0_base,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_base.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,cfe09eedd06099774cf387d80fcdc1d8290b34695648d8109ddbbd73231c8d8a,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-29T02:48:00Z,2026-03-29T04:40:00Z,openai_compatible,mistral-7b-instruct-v0.3@q5_k_m,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D0,False,14700,14044,656,0.04462585034013605,0.04462585034013605,4700,10000,14700,700,4000,10000,14044,0,0,656,0,0,0,30,111,3844,659,0.9564586357039188,0.9564586357039188,0.04354136429608128,0.04354136429608128,0.02806573957016435,0.02857142857142857,0.005805515239477504,0.0005056890012642225,22236.144518,32037.660454,0.04354136429608124,0.5077378123629585,0.5107419825531915,0.42391304347826086,0.2980033984706882,0.5972758360237893,9400,10000,9400,,,,,,,,,,,,
20260330T091514Z_431f89,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_mistral_q5/20260330T091514Z_431f89,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_mistral_q5,,,d0_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d0_lowtemp.yaml,signature_match,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,04d4ed5484c57208e6d1c0b3e50662d4b893619279991e3371f67ebe2fa5fa6b,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-30T09:15:14Z,2026-03-31T14:34:39Z,openai_compatible,mistral-7b-instruct-v0.3@q5_k_m,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D0,False,14700,14067,633,0.04306122448979592,0.04306122448979592,4700,10000,14700,700,4000,10000,14067,0,0,633,0,0,0,27,83,3917,673,0.9614285714285714,0.96,0.03857142857142857,0.04,0.02075,0.02075,0.0014285714285714286,0.0,16535.751999996137,32055.726292004692,0.03857142857142859,0.5089107142857143,0.49149832079154976,0.4279825967483398,0.2252,0.5469729541708893,9367,10000,9367,,,,,,,,,,,,
20260331T032500Z_e2b469,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260331T032500Z_e2b469,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_base.yaml,d1_base.yaml,d1_base,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_base.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,4e8cc83ecf47900ba78c11e3b38c0669bce12534cd2fe9425fc6faaac04810c3,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-03-31T03:25:00Z,2026-03-31T05:17:00Z,openai_compatible,mistral-7b-instruct-v0.3@q5_k_m,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D1,False,14700,14024,676,0.04598639455782313,0.04598639455782313,4700,10000,14700,700,4000,10000,14024,0,0,676,0,0,0,94,116,3837,599,0.8643578643578643,0.8643578643578643,0.13564213564213565,0.13564213564213565,0.029344801416645586,0.029344801416645586,0.001443001443001443,0.0,22577.347363,31999.7989,0.13564213564213567,0.553148667112745,0.49775103988057157,0.40021413276231266,0.2810110450297366,0.5945006907391673,9378,10000,9378,,,,,,,,,,,,
20260401T040200Z_253b72,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260401T040200Z_253b72,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_lowtemp.yaml,d1_lowtemp.yaml,d1_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d1_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,3540815ffe0b47aba41c8590319340f61f4cb770701958b2dd6ca52bfa656718,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-04-01T04:02:00Z,2026-04-01T05:53:00Z,openai_compatible,mistral-7b-instruct-v0.3@q5_k_m,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D1,False,14700,14147,553,0.03761904761904762,0.03761904761904762,4700,10000,14700,700,4000,10000,14147,0,0,553,0,0,0,100,121,3835,597,0.8565279770444764,0.8565279770444764,0.14347202295552366,0.14347202295552366,0.03058645096056623,0.033367037411526794,0.01291248206599713,0.002780586450960566,22523.976914,32274.183081,0.14347202295552364,0.5564427859974788,0.4790456089108911,0.3867286559594252,0.2824443511129777,0.5707809766904661,9494,10000,9494,,,,,,,,,,,,
20260402T043900Z_444515,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260402T043900Z_444515,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_base.yaml,d2_base.yaml,d2_base,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_base.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,33af598f73c98603dc877e2d0a505968cee4c3212a205d6d073942ff188af3a7,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-04-02T04:39:00Z,2026-04-02T06:35:00Z,openai_compatible,mistral-7b-instruct-v0.3@q5_k_m,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D2,True,14700,14063,637,0.043333333333333335,0.043333333333333335,4700,10000,14700,700,4000,10000,14063,0,0,637,0,0,0,182,150,3811,513,0.7381294964028777,0.7381294964028777,0.26187050359712233,0.26187050359712233,0.03786922494319616,0.04064630143903055,0.010071942446043165,0.002777076495834385,25228.887268,36586.876429,0.2618705035971223,0.612000639326963,0.44607774774104386,0.35268817204301073,0.26235022072734915,0.5373666960269077,9407,10000,9407,,,,,,,,,,,,
20260403T051600Z_f9cfd3,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260403T051600Z_f9cfd3,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_lowtemp.yaml,d2_lowtemp.yaml,d2_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,e0cbef86f9c7d6730cafa0dc2627056707c88a008e381a98694ed1548eb19236,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-04-03T05:16:00Z,2026-04-03T07:11:00Z,openai_compatible,mistral-7b-instruct-v0.3@q5_k_m,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D2,True,14700,14003,697,0.04741496598639456,0.04741496598639456,4700,10000,14700,700,4000,10000,14003,0,0,697,0,0,0,200,162,3781,493,0.7113997113997114,0.7113997113997114,0.2886002886002886,0.2886002886002886,0.04108546791782906,0.04539690590920619,0.004329004329004329,0.004311437991377124,24247.176953,34623.99037,0.28860028860028863,0.6237574103412298,0.44354665602647597,0.3576531716821823,0.2641112047177759,0.5271064715669757,9367,10000,9367,,,,,,,,,,,,
20260404T055300Z_eec753,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260404T055300Z_eec753,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_postfilter_strict.yaml,d2_postfilter_strict.yaml,d2_postfilter_strict,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d2_postfilter_strict.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,d74fbd5d45647d4d3adb58395c83743c12095bcfde9ccd4b64cf79715dc947fe,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-04-04T05:53:00Z,2026-04-04T07:50:00Z,openai_compatible,mistral-7b-instruct-v0.3@q5_k_m,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D2,True,14700,13991,709,0.0482312925170068,0.0482312925170068,4700,10000,14700,700,4000,10000,13991,0,0,709,0,0,0,196,173,3774,497,0.7171717171717171,0.7171717171717171,0.2828282828282828,0.2828282828282828,0.04383075753737015,0.05168482391689891,0.010101010101010102,0.007854066379528755,25763.402395,37014.378337,0.2828282828282829,0.6194987626454563,0.4546519027911453,0.364660025985275,0.2708641453623495,0.5424572032537502,9351,10000,9351,,,,,,,,,,,,
20260405T063000Z_bd69aa,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260405T063000Z_bd69aa,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft.yaml,d3_soft.yaml,d3_soft,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,33644800c3e08478983172a56664d3a3acfbbc30ef411bf844a980a14ac07b79,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-04-05T06:30:00Z,2026-04-05T08:34:00Z,openai_compatible,mistral-7b-instruct-v0.3@q5_k_m,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D3,True,14700,13892,808,0.054965986394557825,0.054965986394557825,4700,10000,14700,700,4000,10000,13892,0,0,808,0,0,0,292,260,3704,399,0.5774240231548481,0.5774240231548481,0.42257597684515197,0.42257597684515197,0.06559031281533804,0.07265388496468214,0.024602026049204053,0.007063572149344097,30378.019239,43364.042464,0.4225759768451519,0.678492832014907,0.38897291912958754,0.30073677160080375,0.1971416561580496,0.47203506809583856,9237,10000,9237,,,,,,,,,,,,
20260406T070700Z_02c8fb,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260406T070700Z_02c8fb,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft_lowtemp.yaml,d3_soft_lowtemp.yaml,d3_soft_lowtemp,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_soft_lowtemp.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,1727b88f9d9edba77018ddce9e3076f3d3c5d30a0132075a447d84a5550b727a,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-04-06T07:07:00Z,2026-04-06T09:12:00Z,openai_compatible,mistral-7b-instruct-v0.3@q5_k_m,http://localhost:1234/v1,,60,2,1,1,0.2,0.95,512,D3,True,14700,13864,836,0.05687074829931973,0.05687074829931973,4700,10000,14700,700,4000,10000,13864,0,0,836,0,0,0,289,270,3685,402,0.5817655571635311,0.5817655571635311,0.4182344428364689,0.4182344428364689,0.06826801517067003,0.07737041719342605,0.027496382054992764,0.009102402022756004,30575.747266,43586.491203,0.41823444283646893,0.6749832138328995,0.3965199300282057,0.31503150315031503,0.21302890657729368,0.4723755163385002,9218,10000,9218,,,,,,,,,,,,
20260407T074400Z_c7ae63,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix/20260407T074400Z_c7ae63,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/runs_matrix,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict.yaml,d3_strict.yaml,d3_strict,/Users/m.roslovets/Downloads/llm_bench_cli_utility_v1/configs/defenses/d3_strict.yaml,config_source_path,explicit,cases_jsonl,data/merged_safety_utility_big.jsonl,data/merged_safety_utility_big.jsonl,,dev,dee889346c1d6226ab8535e185ec97fbc498f9ff9f39647c586ef9e8f2f02b01,17356de1ea633a9b4ccf8ca4d3998440d7a35cd74966f37334fabd37e600cbe8,b52d3961285f8e523075ac5ac5dfd5a35a5d821191ee3eefb0e7b15ae86bf5c1,unknown,2026-04-07T07:44:00Z,2026-04-07T09:47:00Z,openai_compatible,mistral-7b-instruct-v0.3@q5_k_m,http://localhost:1234/v1,,60,2,1,1,0.7,0.95,512,D3,True,14700,13824,876,0.05959183673469388,0.05959183673469388,4700,10000,14700,700,4000,10000,13824,0,0,876,0,0,0,272,271,3683,423,0.6086330935251798,0.6086330935251798,0.39136690647482014,0.39136690647482014,0.06853818917551846,0.08168942842690946,0.031654676258992806,0.013151239251390997,29425.987212,42193.480306,0.3913669064748202,0.6614143586496508,0.38622750059945504,0.30202410734591767,0.21515278359146087,0.4637164750941817,9175,10000,9175,,,,,,,,,,,,
